1.5, None, 40000, 3, 2, http://www.trulia.com/property/3144265105-2309-Ivy-Vine-Way-Sacramento-CA-95833
1.5, 1469, 40000, 3, 2, http://www.trulia.com/property/6534773-22-Bethesda-Ct-Sacramento-CA-95838
1.48148148148, 976, 13500, 2, 1, http://www.trulia.com/property/3145980389-1801-Spruce-Ave-Kansas-City-MO-64127
1.42867347668, 780, 13999, 2, 1, http://www.trulia.com/property/3141842465-6308-Senator-Ln-53-Sacramento-CA-95828
1.42857142857, 672, 14000, 2, 1, http://www.trulia.com/property/1094246208-6832-Walrond-Ave-Kansas-City-MO-64132
1.39534883721, 1150, 43000, 3, 2, http://www.trulia.com/property/3146073183-6326-Bonanza-Dr-127-Sacramento-CA-95842
1.37277781591, 1130, 14569, 2, 1, http://www.trulia.com/property/3146168983-2220-E-73rd-St-Kansas-City-MO-64132
1.3698630137, None, 21900, 3, 1, http://www.trulia.com/property/3080909441-2413-Saratoga-Omaha-NE-68111
1.36363636364, None, 22000, 3, 1, http://www.trulia.com/property/3140905328-3506-Hanover-Cir-Omaha-NE-68112
1.34831460674, 1440, 44500, 3, 2, http://www.trulia.com/property/3146057677-7437-White-River-Ln-150-Sacramento-CA-95842
1.33779264214, None, 14950, 2, 1, http://www.trulia.com/property/3034229601-5412-Olive-St-Kansas-City-MO-64130
1.33779264214, 1056, 29900, 2, 2, http://www.trulia.com/property/3069359348-6412-Capital-Dr-19-Sacramento-CA-95828
1.33779264214, 1440, 29900, 2, 2, http://www.trulia.com/property/3139076469-5764-Clearwater-Dr-Sacramento-CA-95841
1.33630289532, None, 44900, 3, 2, http://www.trulia.com/property/3145032710-2311-W-92nd-Ave-336-Denver-CO-80260
1.33333333333, 742, 15000, 2, 1, http://www.trulia.com/property/3058780768-1517-E-50th-St-Kansas-City-MO-64110
1.33333333333, None, 15000, 2, 1, http://www.trulia.com/property/3145240208-5717-Forest-Ave-Kansas-City-MO-64110
1.33333333333, 1062, 15000, 2, 1, http://www.trulia.com/property/3144911045-124-Ghormley-Ave-Oakland-CA-94603
1.33333333333, None, 30000, 2, 2, http://www.trulia.com/property/3140841456-7526-Huckleberry-Ln-Sacramento-CA-95828
1.33333333333, 1152, 30000, 2, 2, http://www.trulia.com/property/3139541857-78-Bainbrook-St-Sacramento-CA-95828
1.31004366812, None, 22900, 3, 1, http://www.trulia.com/property/3145056023-4428-Garfield-Ave-Kansas-City-MO-64130
